Title,Description,URL,Annotation
Harris to deliver 'closing argument' in remarks on DC's Ellipse,"Vice President Kamala Harris is set to make her final case for her bid for the presidency on Washington, D.C.'s Ellipse on Tuesday.",https://abcnews.go.com/Politics/harris-deliver-closing-argument-remarks-dcs-ellipse/story?id=115222481,Campaign
Harris seizes on Trump's pledge to protect women 'whether they like it or not',"Vice President Kamala Harris slammed Donald Trump on Thursday, saying the former president's pledge to protect women was ""offensive to everybody.""",https://abcnews.go.com/Politics/harris-seizes-trumps-pledge-protect-women/story?id=115349240,Campaign
Harris distances herself from Biden's 'garbage' comment,"Kamala Harris continues to distance herself from Biden's ""garbage"" comment, telling ABC News she disagrees ""with any criticism of the people based on who they vote for.""",https://abcnews.go.com/Politics/harris-distances-bidens-garbage-comment-strongly-disagree-criticizing/story?id=115313099,Campaign
Harris steps out of friendly media confines to do interview with Fox News' Bret Baier,Kamala Harris will sit down with Fox News' Bret Baier Wednesday as she steps out of the comfort of what has so far been a relatively friendly series of interviews.,https://abcnews.go.com/Politics/harris-steps-friendly-media-confines-interview-fox-news/story?id=114818537,Campaign
"Economic concerns are top of voters' minds, but Kamala Harris is choosing a different path for her closing argument","Kamala Harris is betting voters can hear two messages at once, but she is leaning hard into anti-Trump attacks in the final weeks before Election Day.",https://www.businessinsider.com/harris-closing-message-trump-john-kelly-fascist-2024-10,Campaign
How Trump won the biggest Muslim-majority city in America,"Kamala Harris' humiliating loss in Dearborn, Michigan can only be blamed on the Biden administration and her own campaign's failures.",https://www.msnbc.com/opinion/msnbc-opinion/trump-harris-arab-muslim-voters-dearborn-michigan-rcna179385,Campaign
Full transcript: Vice President Kamala Harris interviewed by NBC News' Hallie Jackson,"Vice President Kamala Harris was interviewed Tuesday by NBC News' Hallie Jackson at the Naval Observatory in Washington, D.C.",https://www.nbcnews.com/politics/2024-election/transcript-president-kamala-harris-interview-nbc-news-hallie-jackson-rcna176330,Campaign
Harris has no current plans to campaign with Biden before Election Day,"With just two weeks left in the 2024 campaign, there currently are no plans for Kamala Harris to appear on the trail with Joe Biden before Election Day.",https://www.nbcnews.com/politics/2024-election/kamala-harris-no-current-plans-campaign-biden-election-day-rcna176254,Campaign
Trump's closing argument and McDonald's E.coli outbreak: Morning Rundown,"Kamala Harris, CNN town hall, fascist, McDonald's E. coli outbreak onions, Boeing strike, Ozempic, Grizzly 399, Gaza refugees, holiday gift ideas",https://www.nbcnews.com/news/trumps-campaign-mcdonalds-ecoli-morning-rundown-rcna176985,Campaign
Trump threatens to drown out his closing message in the final days of the election,"Kamala Harris' final events have been far more disciplined, while Donald Trump's have often been eclipsed by his off-the-cuff comments and his allies' crude remarks.",https://www.nbcnews.com/politics/2024-election/trump-threatens-drown-closing-message-final-days-election-rcna177135,Campaign
Harris will ask voters to 'turn the page' on Trump era at the site of his Jan. 6 speech,"Kamala Harris will hold a rally Tuesday near the White House — the site where Donald Trump spoke on Jan. 6, 2021.",https://www.nbcnews.com/politics/2024-election/harris-will-ask-voters-turn-page-trump-era-site-jan-6-speech-rcna177669,Campaign
"With Obama, 'All the Smoke' and 'huddle-ups,' Harris ramps up outreach to Black men","Vice President Kamala Harris’ campaign this week is launching its clearest effort yet to target Black men, announcing a new set of policy proposals.",https://www.nbcnews.com/politics/2024-election/obama-harris-outreach-black-men-rcna175297,Campaign
Harris faces historic challenge in running as a sitting VP: From the Politics Desk,"Kamala Harris is the third presidential nominee in the last half-century to run as a sitting vice president, presenting unique challenges for her campaign.",https://www.nbcnews.com/politics/kamala-harris-historic-challenge-running-sitting-vp-politics-desk-rcna175604,Campaign
Harvey Weinstein diagnosed with cancer and LeBron could make NBA history with son Bronny: Morning Rundown,"LeBron James, Bronny James, Los Angeles Lakers, Kamala Harris, Donald Trump, Elon Musk lottery, Harvey Weinstein, Robert Roberson testimony, The Vessel New York City, Central Park Five",https://www.nbcnews.com/news/harvey-weinstein-cancer-lebron-bronny-james-morning-rundown-rcna176531,Campaign
Battleground state election lawsuits and IRS raises income tax brackets: Morning Rundown,"Kamala Harris interview, Donald Trump, John Kelly, JD Vance, IRS income tax brackets for 2025, bird flu cases in Washington, McDonald's quarter pounder, Liam Payne, Maya Henry",https://www.nbcnews.com/news/election-lawsuits-irs-income-tax-brackets-morning-rundown-rcna176728,Campaign
"In Michigan, Democratic enthusiasm competes with disaffection","As she faces dissent from parts of the traditional Democratic base, Kamala Harris is counting on expanded support from suburban voters and former Republicans.",https://www.nbcnews.com/politics/2024-election/michigan-democratic-disaffection-kamala-harris-israel-lebanon-rcna176508,Campaign
Howard student journalists brace for their biggest assignment: Election night with Harris,"Kamala Harris will spend election night at Howard, University her alma mater and a prominent HBCU. Staff of student media organizations are prepping for the big assignment.",https://www.nbcnews.com/news/nbcblk/howard-student-journalists-prepare-cover-election-night-harris-rcna177893,Campaign
Harris and Trump's closing arguments and ancient Mayan city discovered: Morning Rundown,"Kamala Harris, Donald Trump, Joe Biden, floating garbage, Tony Hinchcliffe, health insurance, North Korea, Russia-Ukraine War, World Series Game 4, Teri Garr, Jeopardy",https://www.nbcnews.com/news/harris-speech-ellipse-ancient-mayan-city-morning-rundown-rcna177973,Campaign
Trump continues false claims about FEMA response in North Carolina,"Latest news and live updates on the 2024 campaign as Donald Trump heads to North Carolina and Kamala Harris visits Pennsylvania, Wisconsin and Michigan.",https://www.nbcnews.com/politics/2024-election/live-blog/harris-trump-election-live-updates-rcna176305,Campaign
Texas 'shaken baby syndrome' execution and One Direction's Liam Payne dies: Morning Rundown,"Robert Roberson, Texas execution, Liam Payne death, Argentina hotel, Russian propaganda, Kamala Harris Fox News interview, early voting data, Disney tickets",https://www.nbcnews.com/news/texas-shaken-baby-syndrome-liam-payne-dies-morning-rundown-rcna175866,Campaign
Trump and Harris hold dueling events in Texas,The latest news and live updates on the 2024 election. Follow Donald Trump and Kamala Harris in Texas and Barack Obama and JD Vance in North Carolina.,https://www.nbcnews.com/politics/2024-election/live-blog/harris-trump-election-live-updates-rcna176309,Campaign
Beyoncé expected to perform at Harris rally in Houston,"Pop superstar Beyoncé will appear with Vice President Kamala Harris at her event in Houston, Texas on Friday evening, according to three sources familiar with the plans.",https://www.nbcnews.com/politics/2024-election/beyonce-expected-perform-harris-rally-houston-rcna177048,Campaign
Election guardrails in 2024 and lost Chopin waltz discovered: Morning Rundown,"Election laws, Donald Trump, Kamala Harris, Puerto Rico, Tony Hinchcliffe, Puerto Rico joke, McDonald's, E. coli outbreak, Jay Johnston, JP Morgan lawsuits",https://www.nbcnews.com/news/election-guardrails-2024-ecoli-mcdonalds-morning-rundown-rcna177758,Campaign
Kamala Harris' case for American democracy,"Kamala Harris’ speech at the Ellipse on Tuesday evening was a strong showing for the Democratic candidate, touching on democracy, the economy and abortion rights.",https://www.msnbc.com/opinion/msnbc-opinion/kamala-harris-ellipse-speech-pushed-back-trumps-division-rcna177932,Campaign
Harris campaign leans into her HBCU roots,Vice President Kamala Harris graduated from Howard University with her bachelor's degree in 1986.,https://www.cbsnews.com/news/harris-to-spend-election-night-at-howard-university-campaign-leans-into-hbcu-roots/,Campaign
"Transcript: ""Face the Nation"" excerpt of Norah O'Donnell interview with Vice President Kamala Harris","""CBS Evening News"" anchor Norah O'Donnell interviewed Vice President Kamala Harris in Kalamazoo, Michigan.",https://www.cbsnews.com/news/kamala-harris-interview-transcript-norah-odonnell-face-the-nation-excerpt/,Campaign
Vice President Kamala Harris agrees to Fox News interview,"Fresh off her media blitz, Vice President Kamala Harris has now agreed to sit down for an interview with Fox News on Wednesday. Sophia Cai, national politics reporter at Axios, and Gram Slattery, national political reporter for Reuters, join ""America Decides""…",https://www.cbsnews.com/video/vice-president-kamala-harris-agrees-to-fox-news-interview/,Campaign
"Kamala Harris promises unity, bipartisanship in ""closing argument"" speech","Vice President Kamala Harris laid out the ""closing argument"" for her campaign Tuesday night in a speech from Washington, promising unity and bipartisanship in her administration if she's elected. CBS News political director Fin Gómez has the latest on the Har…",https://www.cbsnews.com/video/kamala-harris-promises-unity-bipartisanship-in-closing-argument-speech/,Campaign
Kamala Harris focuses on reproductive rights at Nevada rally,"As Vice President Kamala Harris' campaign comes down the home stretch, she's continuing to slam former President Trump on issues like abortion. CBS News correspondent Lilia Luciano has more.",https://www.cbsnews.com/video/kamala-harris-focuses-on-reproductive-rights-at-nevada-rally/,Campaign
Harris responds to Trump's MSG rally and says he's 'fixated' on dividing the country,Former President Barack Obama and singer Bruce Springsteen will appear in Philadelphia today as Vice President Kamala Harris continues to lean on star power in the final days of the campaign.,https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-obama-springsteen-election-live-updates-rcna177527,Campaign
Secretive Democratic super PAC pumps $30 million into Spanish-language TV ads,"A secretive Democratic super PAC has been quietly running a massive Spanish-language ad campaign in support of Vice President Kamala Harris, pumping tens of millions of dollars into trying to reach persuadable Latino voters.",https://www.nbcnews.com/politics/2024-election/secretive-democratic-super-pac-pumps-30-million-spanish-language-tv-ad-rcna177101,Campaign
Kamala Harris on her first priority as president,"CBS News' Norah O'Donnell talks with Kamala Harris about women's healthcare, and a prospective return of Donald Trump to the White House.",https://www.cbsnews.com/news/kamala-harris-on-abortion-first-priority-as-president-restoring-roe-v-wade/,Campaign
Comparing Kamala Harris' and Hillary Clinton's performances against Trump,Hillary Clinton attempted to shatter the highest glass ceiling in U.S. politics and went up against now-President-elect Donald Trump in 2016. CBS News deputy director of elections and data analytics Kabir Khanna compares her performance with Vice President Ka…,https://www.cbsnews.com/video/comparing-kamala-harris-hillary-clintons-performances-against-trump/,Campaign
Takeaways from Kamala Harris' interview with Fox News,"Vice President Kamala Harris' interview with Fox News is drawing intense reactions from both sides of the aisle. Brakkton Booker, national political correspondent for Politico, and Fin Gómez, CBS News political director, join ""America Decides"" to weigh in on …",https://www.cbsnews.com/video/kamala-harris-fox-news-interview-takeaways/,Campaign
Kamala Harris on her first priority as president,"""CBS Evening News"" anchor and managing editor Norah O'Donnell traveled with Vice President Kamala Harris on the campaign trail over two days, in Texas and Michigan. They talked about what Harris calls her first priority if elected president: signing into law …",https://www.cbsnews.com/video/kamala-harris-on-her-first-priority-as-president/,Campaign
Kamala Harris blanketing Pennsylvania on eve of Election Day,Vice President Kamala Harris is cross-crossing Pennsylvania Monday as she works to shore up support in the pivotal battleground state in her final day on the campaign trail. CBS News campaign reporter Aaron Navarro has more.,https://www.cbsnews.com/video/kamala-harris-blanketing-pennsylvania-on-eve-of-election-day/,Campaign
Harris says ‘of course’ her team is prepared if Trump declares victory before votes are counted,"In an interview with NBC News’ Hallie Jackson on Tuesday, Vice President Kamala Harris said she's preparing for the possibility that former President Donald Trump declares victory before the votes are counted in this next month's election.",https://www.nbcnews.com/politics/2024-election/harris-says-course-team-prepared-trump-declares-victory-votes-are-coun-rcna176674,Campaign
Harris to hold election night event at Howard University,"Vice President Kamala Harris, the Democratic presidential nominee, plans to spend election night at her alma mater, Howard University in Washington, D.C., according to three people familiar with the planning.",https://www.nbcnews.com/politics/2024-election/kamala-harris-election-night-event-howard-university-washington-dc-rcna177874,Campaign
Trump cuts short his town hall Q&A in favor of songs from rally playlist,"Vice President Kamala Harris' campaign seized on the moment with a social media post saying the former president looked ""confused.""",https://www.cbsnews.com/news/trump-town-hall-interrupted-playlist-pennsylvania/,Campaign
Harris has cash edge over Trump in latest fundraising numbers,Vice President Kamala Harris' campaign raised more than three times as much money as former President Donald Trump in September.,https://www.cbsnews.com/news/harris-trump-campaigns-fundraising-fec-september/,Campaign
Kamala Harris’ campaign didn’t ignore working class voters,There are a couple of problems with Bernie Sanders’ argument that Democrats have abandoned the working class. The most obvious and glaring is that it simply isn’t true.,https://www.msnbc.com/opinion/msnbc-opinion/biden-harris-working-class-vote-trump-election-rcna179186,Campaign
"Harris leading Trump among women, exit poll shows","Vice President Kamala Harris is leading former President Donald Trump among women nationally, a new CBS News exit poll shows. John Dickerson breaks down the numbers.",https://www.cbsnews.com/video/harris-leading-trump-among-women-exit-poll-shows/,Campaign
Abortion rights support didn't always translate into Harris support —exit poll analysis,"Americans voted to protect abortion access in seven states, but support for those measures outpaced support for Kamala Harris, who made abortion rights central to her campaign.",https://www.cbsnews.com/news/abortion-rights-exit-poll-kamala-harris-2024/,Campaign
"238 doctors, health care providers call on Trump to release medical records",The letter comes as Vice President Kamala Harris is criticizing former President Donald Trump for a lack of transparency about his health.,https://www.cbsnews.com/news/trump-health-records-doctors-for-harris/,Campaign
"Harris campaigns in Michigan, works to shore up support with Black men","Vice President Kamala Harris on Tuesday was campaigning in the battleground state of Michigan, where she was looking to boost support among Black men. Ed O'Keefe has more.",https://www.cbsnews.com/video/harris-campaigns-in-michigan-works-to-shore-up-support-with-black-men/,Campaign
"Harris, Cheney paint Trump as threat to democracy in Pa. campaign event","Vice President Kamala Harris and former Republican Congressperson Liz Cheney launched a three-state campaign tour in Chester County, Pennsylvania, on Monday.",https://www.cbsnews.com/philadelphia/news/kamala-harris-chester-county-pennsylvania-liz-cheney/,Campaign
"""Progress 2028"" may look like Democrats' ""Project 2025,"" but it's not","A conservative nonprofit has launched a campaign to attribute policies to Vice President Kamala Harris through a deceptive website and platform called ""Progress 2028.""",https://www.cbsnews.com/news/progress-2028-not-kamala-harris-project-2025/,Campaign
"Oct 30: CBS News 24/7, 1pm ET","Vice President Kamala Harris delivers remarks in Raleigh, North Carolina; U.S. responds to Israel issuing evacuation for southern area of Lebanon.",https://www.cbsnews.com/video/103024-cbs-news-247-episode-2/,Campaign
Mideast conflict has some Democrats in Michigan turning away from Harris,"The Israel-Hamas war is a major vulnerability for Vice President Kamala Harris, with some uncommitted Democratic voters considering leaving the presidential box on their ballots blank.",https://www.cbsnews.com/news/mideast-conflict-has-some-democrats-in-michigan-turning-away-from-harris/,Campaign
Harris focuses on Nikki Haley's primary voters in closing weeks of campaign,Among the voters Kamala Harris is pursuing in the final weeks of the 2024 campaign are those who voted for Nikki Haley over Trump in the GOP primaries.,https://www.cbsnews.com/news/harris-michigan-nikki-haley-primary-voters/,Campaign
"Harris speech at Ellipse to offer ""a different path"" than Trump","Vice President Kamala Harris will deliver remarks at the same spot Trump inspired his supporters to march to Capitol on Jan. 6, 2021.",https://www.cbsnews.com/news/kamala-harris-speech-ellipse-donald-trump-2024-election/,Campaign
"Harris ""strongly"" disagrees with criticism of people ""based on who they vote for,"" after Biden's ""garbage"" comment","In response to a question about Biden's ""garbage"" comment, Kamala Harris said she ""strongly"" disagrees with ""any criticism of people based on who they vote for.""",https://www.cbsnews.com/news/harris-responds-biden-garbage-comment/,Campaign
"Harris says election will ""decide fate of our nation for generations to come""","Vice President Kamala Harris, who campaigned in the Delaware Valley last week, spoke at a Philadelphia church Sunday morning before holding a rally later tonight.",https://www.cbsnews.com/philadelphia/news/kamala-harris-philadelphia-campaign-rally/,Campaign
"Harris makes surprise appearance on ""Saturday Night Live""","Vice President Kamala Harris made a surprise appearance on ""Saturday Night Live,"" playing herself as the mirror-image double of Maya Rudolph's version of her.",https://www.cbsnews.com/news/harris-surprise-appearance-saturday-night-live/,Campaign
"On economic and business interests, isn't the 2024 choice obvious?","Plenty of voters' sole focus is on the economy, business interests, and their own wallets. For them, Kamala Harris should have a sizable 2024 advantage.",https://www.msnbc.com/rachel-maddow-show/maddowblog/economic-business-interests-isnt-2024-choice-obvious-rcna176174,Campaign
"A tale of two closing messages: Harris offers patriotism, rejects Trump’s ‘chaos’","As Trump slams the country as a ""garbage can,"" Kamala Harris declared at the Ellipse, ""The United States of America is the greatest idea humanity ever devised.”",https://www.msnbc.com/rachel-maddow-show/maddowblog/tale-two-closing-messages-harris-offers-patriotism-rejects-trumps-chao-rcna177986,Campaign
Kamala Harris and this Election Day represent the promise of Howard University,"It is only fitting that Vice President Kamala Harris, who graduated from Howard University, will be there Election Night to watch returns.",https://www.msnbc.com/opinion/msnbc-opinion/kamala-harris-howard-university-election-headquarters-rcna176696,Campaign
Harris and Trump push different kinds of closing messages with 3 weeks to go,"In a toss-up race, Kamala Harris is going to great lengths to reach out beyond her party’s base. Donald Trump’s approach is ... different.",https://www.msnbc.com/rachel-maddow-show/maddowblog/harris-trump-push-different-kinds-closing-messages-3-weeks-go-rcna175272,Campaign
The Democrats' Black voter crisis is overblown,"Kamala Harris is not at risk of losing huge number of Black men to Donald Trump if you look at the right polls and trends, political scientists say.",https://www.msnbc.com/opinion/msnbc-opinion/harris-black-men-voters-trump-polls-rcna175807,Campaign
Harris goes on offensive after Trump says he’s the ‘father of IVF’,"Donald Trump's spokesperson said it was a ""joke"" when he claimed to be the ""father of IVF."" Kamala Harris clearly didn't find it funny.",https://www.msnbc.com/rachel-maddow-show/maddowblog/harris-goes-offensive-trump-says-s-father-ivf-rcna175912,Campaign
"Women drive big advantage for Harris among young voters, with men divided in the latest poll","Half of registered voters under 30 years old plan to vote for Vice President Kamala Harris and one-third are lining up with former President Donald Trump — relatively unchanged from a previous survey in August, according to the new NBC News Stay Tuned Gen Z P…",https://www.nbcnews.com/politics/2024-election/poll-women-drive-big-advantage-harris-young-voters-men-divided-rcna176321,Campaign
Harris spars with Fox News host and says she would not be a 'continuation' of Biden,"In a combative interview with Fox News, Kamala Harris said in the most emphatic terms to date that, if she wins the election, she would pursue an independent presidency that would not be a repeat of President Joe Biden’s nearly four years in office.",https://www.nbcnews.com/politics/2024-election/harris-spars-fox-news-host-says-not-continuation-biden-rcna175742,Campaign
"Harris campaign hits key states, Trump to rally in Wisconsin","Vice President Kamala Harris is campaigning in three key states a day after delivering what her campaign billed as her closing argument in a speech yesterday in Washington D.C. First, the vice president will deliver remarks in Raleigh, North Carolina, in the …",https://www.nbcnews.com/politics/2024-election/live-blog/kamala-harris-donald-trump-rally-election-live-updates-rcna177529,Campaign
"""Veep"" creator on comparisons between Kamala Harris and Veep's Selina Meyers","From the moment Kamala Harris became the Democratic nominee, fans of the hit HBO show ""Veep"" drew comparisons to lead character Selina Meyer. But one person who isn't laughing at the comparison is the show's creator, Armando Iannucci.",https://www.cbsnews.com/video/veep-creator-on-comparisons-between-kamala-harris-and-veeps-selina-meyers/,Campaign
Trump campaigns in Pennsylvania while Harris holds events in Georgia,"Former President Donald Trump campaigned in Pennsylvania on Sunday, serving McDonald's fries to supporters outside of Philadelphia. Vice President Kamala Harris meanwhile attended church with Stevie Wonder in Georgia. Caitlin Huey-Burns reports.",https://www.cbsnews.com/video/trump-campaigns-in-pennsylvania-while-harris-holds-events-in-georgia/,Campaign
"How Trump, Harris are doing in battleground states that could decide election",Former President Donald Trump and Vice President Kamala Harris are participating in town halls in battleground states Wednesday where a close race remains for both candidates. CBS News' Nikole Killion reports.,https://www.cbsnews.com/video/latest-poll-on-trump-harris-in-battleground-stateshow-trump-harris-are-doing-in-battleground-states-that-could-decide-election/,Campaign
Harris campaign co-chair on strategy heading into Election Day,"Election Day is 12 days away. So what is Vice President Kamala Harris' strategy over the coming days? Mitch Landrieu, co-chair of the Harris-Walz campaign, joins ""America Decides"" to discuss.",https://www.cbsnews.com/video/harris-campaign-co-chair-strategy-heading-into-election-day/,Campaign
Kamala Harris turns to her faith in outreach to Black voters,"As part of a faith outreach, Vice President Kamala Harris appeared at two Atlanta churches last Sunday, and she told CNN that she was ""raised to believe in a loving God.""",https://www.cbsnews.com/news/kamala-harris-faith-black-voter-outreach/,Campaign
Kemp discusses relationship with Trump as tight Georgia race against Harris remains,Georgia Gov. Brian Kemp is weighing in on his relationship with Donald Trump as efforts from the former president's campaign and Vice President Kamala Harris' campaign to swing Georgia ramp up. CBS News' Nikole Killion reports.,https://www.cbsnews.com/video/kemp-discusses-relationship-with-trump-as-tight-georgia-race-against-harris-remains/,Campaign
"Why Harris needs Latino voters in Arizona, Nevada",Vice President Kamala Harris is visiting Arizona and Nevada where Latino voters could help her campaign win both battleground states. CBS News' Nidia Cavazos breaks down the influence of Latino voters in the West.,https://www.cbsnews.com/video/why-harris-needs-latino-voters-in-arizona-nevada/,Campaign
Harris campaign tries to get more Black male voter support before Election Day,"Vice President Kamala Harris' campaign is doing more for support among Black male voters. Khalil Thompson, the executive director of Win With Black Men, joins CBS News with more on the efforts.",https://www.cbsnews.com/video/harris-campaign-tries-to-get-more-black-male-voter-support-before-election-day/,Campaign
Kamala Harris trying to appeal to young voters in final election push,"Vice President Kamala Harris was back in Michigan Monday night where she made a special appeal to young voters, but was also interrupted by a group protesting the war in Gaza. CBS News campaign reporter Nidia Cavazos has more.",https://www.cbsnews.com/video/kamala-harris-trying-to-appeal-to-young-voters-in-final-election-push/,Campaign
"Durbin on Election Day 2024, Harris campaign final message",Illinois Democrat Sen. Dick Durbin tells CBS News he is confident in Vice President Kamala Harris' campaign efforts. Durbin also weighed in on some key Senate races that could impact the balance of power in Capitol Hill.,https://www.cbsnews.com/video/durbin-on-election-day-2024-harris-campaign-final-message/,Campaign
"How the Trump, Harris campaigns are feeling on Election Day 2024",The campaigns for Vice President Kamala Harris and former President Donald Trump have positive feelings about Election Day 2024. CBS News campaign reporter Jake Rosen and senior White House correspondent Weijia Jiang break down the campaign reactions.,https://www.cbsnews.com/video/how-the-trump-harris-campaigns-are-feeling-on-election-day-2024/,Campaign
Kamala Harris makes last appeal to Pennsylvania voters as Election Day begins,"With Election Day here, Vice President Kamala Harris made multiple stops  to energize voters in a pivotal battleground state. Campaign communications director Michael Tyler joins ""CBS Mornings Plus"" to talk about her closing strategy.",https://www.cbsnews.com/video/kamala-harris-makes-last-appeal-to-pennsylvania-voters-as-election-day-begins/,Campaign
"Trump, Harris both campaigning in Pennsylvania","Both Donald Trump and Kamala Harris are hitting the campaign trail in the battleground state of Pennsylvania Monday. CBS News' Anthony Salvanto, Jake Rosen and Nidia Cavazos have the latest on the race for the White House.",https://www.cbsnews.com/video/trump-harris-both-campaigning-in-pennsylvania/,Campaign
"Harris says Trump is ""increasingly unstable,"" weighs in on IVF comments",Vice President Kamala Harris took questions from reporters before heading to Pennsylvania for a campaign event. Harris touched on Donald Trump's latest comments about in vitro fertilization and commented on questions about the former president's cognitive abi…,https://www.cbsnews.com/video/harris-says-trump-is-increasingly-unstable-weighs-in-on-ivf-comments/,Campaign
Kamala Harris participating in audio town hall hosted by Charlamagne tha God,"Vice President Kamala Harris will be in Detroit Tuesday to tape an audio town hall with Charlamagne tha God, co-host of ""The Breakfast Club."" CBS News campaign reporter Nidia Cavazos has more.",https://www.cbsnews.com/video/kamala-harris-participating-in-town-hall-hosted-by-charlamagne-tha-god/,Campaign
"Harris, Cheney argue Trump will be dangerous to U.S.","Vice President Kamala Harris and former Rep. Liz Cheney, a Republican from Wyoming, are touring Pennsylvania, Michigan and Wisconsin where they are warning voters against reelecting former President Donald Trump. CBS News' Zak Hudak reports.",https://www.cbsnews.com/video/harris-cheney-argue-trump-will-be-dangerous-to-us/,Campaign
"How Trump, Harris are doing in battleground states that could decide election",Former President Donald Trump and Vice President Kamala Harris are participating in town halls in battleground states Wednesday where a close race remains for both candidates. CBS News' Nikole Killion reports.,https://www.cbsnews.com/video/how-trump-harris-are-doing-in-battleground-states-that-could-decide-election/,Campaign
New Harris ad aims to win over Black men in Pennsylvania,A new Kamala Harris ad is tailored to reach Black men in Pennsylvania — and any other man who may be wary of supporting a woman as the next president.,https://www.cbsnews.com/news/new-harris-ad-aims-to-win-over-black-men-in-pennsylvania/,Campaign
"Eye Opener: Harris, Trump ramp up events before Election Day","Ahead of Election Day, Vice President Kamala Harris and former President Donald Trump are ramping up their campaign events. Meanwhile, the New York Liberty win its first WNBA title. All that and all that matters in today's Eye Opener.",https://www.cbsnews.com/video/eye-opener-harris-trump-ramp-up-events-before-election-day/,Campaign
"Here's why Harris, Trump are campaigning in Texas","Vice President Kamala Harris and former President Donald Trump are both taping viral podcasts while in Texas, a solidly red state where each candidate will discuss issues that resonate with their bases. CBS News' Nancy Cordes and Libby Cathey report.",https://www.cbsnews.com/video/heres-why-harris-trump-are-campaigning-in-texas/,Campaign
