Title,Description,URL,Annotation
"Trump, Harris go on campaign blitz in battleground states","Vice President Kamala Harris held events in Michigan and Georgia Saturday, while former President Donald Trump campaigned in Pennsylvania.",https://www.cbsnews.com/news/trump-harris-campaign-blitz-battleground-states-race-enters-final-stretch/,Policies
Harris says violent crime is down. Trump says it's up. Here's a fact check.,"Donald Trump and Kamala Harris both point to different crime data sources, but experts say Harris' claim is closer to reality.",https://www.cbsnews.com/news/violent-crime-rate-trump-harris-fact-check/,Policies
Here's how much Tim Walz is worth. It's less than you might think.,"Tim Walz, Kamala Harris' vice presidential running mate, earns six figures as governor of Minnesota. But his overall wealth is far more modest.",https://www.cbsnews.com/news/tim-walz-net-worth-2024/,Policies
Harris and Trump to hold town halls with Election Day 13 days away,Vice President Kamala Harris is holding a CNN town hall and former President Donald Trump is on the campaign trail in Georgia.,https://www.cbsnews.com/live-updates/election-2024-early-voting-campaign-coverage/,Policies
How Harris and Trump's stances on Medicare compare,The future of Medicare continues to come up in the closing arguments from both Kamala Harris and Donald Trump ahead of Election Day 2024.,https://www.cbsnews.com/news/trump-harris-medicare-2024/,Policies
How voters perceive inflation could decide the election. Here's why.,"With a tight race between Kamala Harris and Donald Trump, the U.S. election could hinge on how voters choose to look at inflation. Here's why.",https://www.cbsnews.com/news/presidential-election-harris-trump-inflation-could-decide-outcome/,Policies
"Migrants anxiously monitor U.S. election, fearing Trump win","While Vice President Kamala Harris has promised to keep current limits on asylum, former President Donald Trump has vowed to seal the southern border altogether.",https://www.cbsnews.com/news/migrants-anxiously-monitor-u-election-fearing-trump-win/,Policies
Election 2024 live updates amid tight Harris-Trump polls in final campaign stretch,"Follow live as Vice President Kamala Harris and former President Donald Trump enter the final weekend of the campaign in the 2024 election, as polls remain tight.",https://www.cbsnews.com/live-updates/election-2024-final-weekend-push/,Policies
"""Three Meals"": Pennsylvania voters voice key concerns","In Pennsylvania, where electoral votes could tip the scale, voters discuss issues shaping their decisions in this unpredictable race between Kamala Harris and Donald Trump.",https://www.cbsnews.com/video/three-meals-pennsylvania-voters-voice-key-concerns/,Policies
How Trump and Harris' health care stances and policy plans compare,A look at Kamala Harris and Donald Trump's stances on health care and what they've said about health care policy going into 2024 presidential election.,https://www.cbsnews.com/news/trump-harris-health-care-2024/,Policies
"""Three Meals"": Arizona voters weigh in on immigration","Ed O'Keefe speaks with Arizona voters about immigration, just two weeks ahead of the election. Polling shows a close race between Donald Trump and Kamala Harris, with few undecided voters on this key issue.",https://www.cbsnews.com/video/three-meals-arizona-voters-weigh-in-on-immigration/,Policies
"How a Harris presidency would differ from Biden's, according to her campaign","Vice President Kamala Harris is promising to govern differently than President Biden if elected as commander-in-chief. Cedric Richmond, Harris-Walz campaign co-chair, joins ""America Decides"" to discuss.",https://www.cbsnews.com/video/how-harris-presidency-would-differ-from-biden-according-to-campaign/,Policies
How some Nevada voters see the affordable housing crisis,"Vice President Kamala Harris has proposed building three million new homes and rental units, while former President Donald Trump has said he will reduce mortgage rates by slashing inflation.",https://www.cbsnews.com/news/nevada-voters-affordable-housing-crisis/,Policies
"Kamala Harris on top priorities if elected, campaign rhetoric and final push to Election Day","""CBS Evening News"" anchor and managing editor Norah O'Donnell traveled on the campaign trail in Houston and Michigan with Vice President Kamala Harris. She spoke with the Democratic presidential nominee about what her first 100 days in office would look like …",https://www.cbsnews.com/video/kamala-harris-on-top-priorities-if-elected-campaign-rhetoric-and-final-push-to-election-day/,Policies
Norah O'Donnell interviews VP Kamala Harris across CBS News platforms beginning Oct. 27,"Preview: The ""CBS Evening News"" anchor's interview with the Democratic presidential nominee will air on ""CBS Sunday Morning,"" with additional excerpts appearing on ""Face the Nation,"" ""CBS Mornings,"" ""CBS Evening News"" and CBS News 24/7.",https://www.cbsnews.com/news/norah-odonnell-interviews-vice-president-kamala-harris-across-cbs-news-platforms-beginning-oct-27/,Policies
Kamala Harris unveils proposals for Black men as Election Day nears,"The plan, which Harris’ campaign is calling an “Opportunity Agenda for Black Men,” comes as she seeks to shore up support from Black voters with early voting underway.",https://www.msnbc.com/the-reidout/reidout-blog/kamala-harris-black-men-policy-proposals-election-day-rcna175327,Policies
"Kamala Harris, with the help of Beyoncé, leans into her abortion rights message in Texas","In an election that could be decided by the tiniest of margins, abortion rights could make the difference in who emerges as the winner.",https://www.businessinsider.com/harris-beyonce-abortion-reproductive-rights-trump-allred-2024-10,Policies
One moment in the presidential debate foreshadowed Kamala Harris’ loss,Donald Trump's victory reminds us that Americans have felt something is wrong with our government and politics since the housing and financial crisis of 2008.,https://www.msnbc.com/opinion/msnbc-opinion/kamala-harris-economic-policy-donald-trump-rcna178994,Policies
Harris works to gain support from Black voters,"Vice President Kamala Harris' campaign is working to shore up support among Black voters. Polls show their support is holding steady compared to what President Biden earned four years ago. However, there are signs Harris may struggle to turn out Black male vo…",https://www.cbsnews.com/video/harris-works-to-gain-support-from-black-voters/,Policies
"How Harris, Trump messaging is playing to voters","Vice President Kamala Harris has made former President Donald Trump's recent rhetoric, in which he has painted his political rivals as threats to the U.S., a focus of her campaign message. Major Garrett looks at whether that is resonating with voters.",https://www.cbsnews.com/video/how-harris-trump-messaging-is-playing-to-voters/,Policies
"What to know about Biden's ""garbage"" comment","Vice President Kamala Harris is distancing herself from President Biden's comment where he appeared to call former President Donald Trump's supporters ""garbage"" while discussing a comedian's remarks about Puerto Rico at Trump's Sunday night rally. The White H…",https://www.cbsnews.com/video/what-to-know-about-bidens-garbage-comments/,Policies
"What Harris, Trump campaigns are zeroing in on ahead of Election Day","Former President Donald Trump and Vice President Kamala Harris are looking to emphasize their key campaign messages in the homestretch of the 2024 election. Both candidates also reacted to President Joe Biden's ""garbage"" comments. CBS News' Libby Cathey, Weij…",https://www.cbsnews.com/video/what-harris-trump-campaigns-zeroing-ahead-election-day/,Policies
Analyzing the 2024 gender divide and Trump's approach to women voters,"Vice President Kamala Harris and her campaign seized on former President Donald Trump's comments saying he'll protect women whether they ""like it or not."" Politics reporter at Semafor Shelby Talcott joins CBS News to discuss how the gender gap could impact th…",https://www.cbsnews.com/video/analyzing-the-2024-gender-divide-and-trumps-approach-to-women-voters/,Policies
"Both Trump and Harris spending plans are concerning in a ""big way,"" Mohamed El-Erian says","Mohamed El-Erian, the Allianz chief economic adviser, tells ""Face the Nation with Margaret Brennan,"" that both former President Donald Trump and Vice President Kamala Harris' economic proposals are concerning ""in a big way"" since they do not include any plan …",https://www.cbsnews.com/video/both-trump-and-harris-spending-plans-are-concerning-in-a-big-way-mohamed-el-erian-says/,Policies
"How Trump's campaign is explaining his ""father of IVF"" comments","Former President Donald Trump spoke about in vitro fertilization during a Fox News town hall with an all-female audience that aired Wednesday. Vice President Kamala Harris also spoke with Fox News in an interview that aired the same day, as both campaigns see…",https://www.cbsnews.com/video/how-trumps-campaign-explaining-father-ivf-comments/,Policies
Harris sees opportunity in Sinwar's death to end war in Gaza,"Israeli officials confirmed Thursday that Hamas leader and Oct. 7 attack architect Yahya Sinwar is dead. Vice President Kamala Harris said the assassination provides an opportunity to end the war in Gaza. CBS News' Ramy Inocencio, Ed O'Keefe and Robert Costa …",https://www.cbsnews.com/video/harris-sees-opportunity-sinwar-death-end-war-gaza/,Policies
"Harris to tackle Texas' abortion ban in Houston rally with Beyoncé, Willie Nelson","In a rally Friday night in Houston, Texas, Vice President Kamala Harris will argue that Texas' near total abortion ban is endangering pregnant women. Beyoncé and Willie Nelson are set to appear alongside Harris. Nancy Cordes reports from the campaign trail.",https://www.cbsnews.com/video/harris-to-tackle-texas-abortion-ban-in-houston-rally-with-beyonce-willie-nelson/,Policies
Voters who helped Biden win in 2020 share why they will not vote for Harris,Vice President Kamala Harris is struggling to win the support of Arab and Muslim voters in Michigan. Four of them who voted for President Biden in 2020 explain why they will not vote for Harris on Election Day. CBS News senior White House and political corres…,https://www.cbsnews.com/video/voters-helped-biden-win-2020-share-why-not-vote-harris/,Policies
"Harris slams Trump for IVF comments, Trump calls Harris disrespectful for skipping Al Smith Dinner","Kamala Harris and Donald Trump were back on the campaign trail trading barbs Thursday. Harris held a rally in Wisconsin where she said Trump was clueless about women's health care, while Trump appeared at the Al Smith Dinner in New York City, bashing Harris f…",https://www.cbsnews.com/video/harris-trump-trade-barbs-as-separate-campaign-events/,Policies
How Trump and Harris are approaching the economy as presidential race winds down,"Gas and home prices are falling and inflation is down, but there still seems to be a disconnect between what economists are saying and how Americans are feeling about their money. CBS News political director Fin Gómez has more on how Donald Trump and Kamala H…",https://www.cbsnews.com/video/how-trump-and-harris-are-approaching-the-economy-as-presidential-race-winds-down/,Policies
Harris says there must be de-escalation in Middle East,"Vice President Kamala Harris said the U.S. is prepared to defend Israel again, but stressed that ""there must be a de-escalation in the region"" when asked by CBS News' Norah O'Donnell what her message is for Iran. CBS News campaign reporter Nidia Cavazos has m…",https://www.cbsnews.com/video/harris-says-there-must-be-de-escalation-in-middle-east/,Policies
